,id,created_at,favorite_count,retweet_count,text,extended_tweet,source,coordinates,screen_name,created_at.1,followers_count,verified
975,1228619808784011264,Sat Feb 15 09:59:23 +0000 2020,0,0,Meanwhile YG doesn’t give a fvck 🥴 @ygent_official,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,ayykax,Thu Mar 18 08:18:26 +0000 2010,5654,False
976,1228619809480495105,Sat Feb 15 09:59:23 +0000 2020,0,0,@mlipsitch @DrEricDing @HarvardEpi As soon as the research community can tell me where this virus came from I will… https://t.co/PaG1FwP7qQ,"@mlipsitch @DrEricDing @HarvardEpi As soon as the research community can tell me where this virus came from I will be happy to follow them.  Until then, I will get my updates from someone who isnt currently involved in Gain of Function Research.  Suggest everyone else do the same.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,libuser23,Thu Aug 02 23:06:17 +0000 2018,1,False
977,1228619810772156417,Sat Feb 15 09:59:24 +0000 2020,0,0,They really are like some weird little cult,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,danielfyork,Thu Apr 14 16:24:28 +0000 2011,6099,False
978,1228619817374056448,Sat Feb 15 09:59:25 +0000 2020,0,0,Getting novel coronavirus from suspicious coke,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,shesthemans,Sun Dec 11 14:36:38 +0000 2016,145,False
979,1228619818561146880,Sat Feb 15 09:59:26 +0000 2020,0,0,"birds of prey. (at @TGVCinemas in Johor Bahru, Johor) https://t.co/YmCddjr3l9",,"<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>","{'coordinates': [103.65624096, 1.48202374], 'type': 'Point'}",syazmirazeahan,Sat May 19 01:54:20 +0000 2012,916,False
980,1228619829705347072,Sat Feb 15 09:59:28 +0000 2020,0,0,Another 67 people test positive for coronavirus on cruise ship in Japan: https://t.co/iIQ6idaiGW -… https://t.co/c5MaJ0cQ0M,Another 67 people test positive for coronavirus on cruise ship in Japan: https://t.co/iIQ6idaiGW - https://t.co/qHFQ7ArHGB https://t.co/4eOZRbJq1i,"<a href=""http://dennisbenson.net"" rel=""nofollow"">autowordpostpress</a>",,chorleychicken,Sat Dec 26 17:15:45 +0000 2009,288,False
981,1228619831957549058,Sat Feb 15 09:59:29 +0000 2020,0,0,Who would not,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,gazeeeeL,Tue Sep 07 14:54:44 +0000 2010,214,False
982,1228619840593833984,Sat Feb 15 09:59:31 +0000 2020,0,0,CDC: Coronavirus spreads most easily when patients are sickest https://t.co/SiJyCpbDwl,,"<a href=""https://sciencex.com/"" rel=""nofollow"">Science X Status Updates</a>",,physorg_health,Tue Feb 10 13:20:56 +0000 2009,6910,False
983,1228619842342748162,Sat Feb 15 09:59:31 +0000 2020,0,0,The virus is in Egypt y'all.,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Mbirisale,Sat Apr 19 12:39:04 +0000 2014,1885,False
984,1228619843869511682,Sat Feb 15 09:59:32 +0000 2020,0,0,"""Coronavirus: Death toll jumps past 1,500 in mainland China""  https://t.co/UA1LzkCgrl",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,KarenLadybug1,Mon May 20 15:07:42 +0000 2019,57648,False
985,1228619844087689216,Sat Feb 15 09:59:32 +0000 2020,0,0,China destroying physical money in virus combat. This can be a massive boost for Chinese crypto. $NEO $GAS $ONT… https://t.co/CbFGpdOCxf,China destroying physical money in virus combat. This can be a massive boost for Chinese crypto. $NEO $GAS $ONT $VET $BNB,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,bitkoers,Sat Feb 22 09:55:00 +0000 2014,216,False
986,1228619846025273344,Sat Feb 15 09:59:32 +0000 2020,0,0,"You're out of boba? What kind of place is this, rrrrrahhh

#coronavirus",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,miketaib,Tue Apr 13 11:01:03 +0000 2010,103,False
987,1228619848147664898,Sat Feb 15 09:59:33 +0000 2020,0,0,"@FLOTUS @IvankaTrump @realDonaldTrump @LindseyGrahamSC and you have an idiot telling you the warm weather coming, a… https://t.co/da8hNzGKuj","@FLOTUS @IvankaTrump @realDonaldTrump @LindseyGrahamSC and you have an idiot telling you the warm weather coming, all will be well!!!? HE IS INSANE.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Frenchy2460,Sat Jun 04 16:20:38 +0000 2016,2349,False
988,1228619848428773378,Sat Feb 15 09:59:33 +0000 2020,0,0,@cjcfreedom @IsChinar You do realize that Corona Virus Disease 2019 is what CoViD19 stands for right ? This is the… https://t.co/HzTDfOWi4g,@cjcfreedom @IsChinar You do realize that Corona Virus Disease 2019 is what CoViD19 stands for right ? This is the name given to the disease and not the actual virus.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,mdsennett,Sun Sep 17 01:21:23 +0000 2017,155,False
989,1228619850521759744,Sat Feb 15 09:59:33 +0000 2020,0,0,Andre Gomes recovered from a fracture and dislocation quicker than Pogba and his mysterious foot injury. Can’t wait to see him leave.,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,J_L_WTweets,Tue Jul 24 11:58:24 +0000 2018,116,False
990,1228619851834503169,Sat Feb 15 09:59:33 +0000 2020,0,0,Three cheers for the poor panagolin (the most trafficked creature in the world) now getting its own back on we (in)… https://t.co/YVQd0FTZIf,Three cheers for the poor panagolin (the most trafficked creature in the world) now getting its own back on we (in)humans- we killed thousands of them and now they're killing thousands of us.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,angimals1,Tue Aug 12 13:42:13 +0000 2014,494,False
991,1228619853612773376,Sat Feb 15 09:59:34 +0000 2020,0,0,Hundreds march in Hong Kong against potential coronavirus quarantine clinics https://t.co/5zER4uzBI9 https://t.co/i0BUCT7psq,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,Knewz_Currently,Sat May 11 13:24:13 +0000 2013,1383,False
992,1228619855617822721,Sat Feb 15 09:59:34 +0000 2020,0,0,@jamlick__ @fidel_Ke What if corona virus ilikuwa intentionally designed for population control by the Chinese government?🤔😑,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,BrianMw82461541,Mon May 02 20:11:28 +0000 2016,47,False
993,1228619856788033537,Sat Feb 15 09:59:35 +0000 2020,0,0,"Wouldn't it be better to educate people on how to harden their immune systems against this bioweapon?

Surely, the… https://t.co/GHcJDZ4gg6","Wouldn't it be better to educate people on how to harden their immune systems against this bioweapon?

Surely, the inventors didn't create it without knowing how to protect themselves.

#coronavirus #COVID19 #2019nCoV #SARSCoV2","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,palevell,Wed Sep 12 15:32:19 +0000 2007,3265,False
994,1228619862639042560,Sat Feb 15 09:59:36 +0000 2020,0,0,@DailyMirror @MirrorAlison : dunno if you saw the @Channel4News special last night &amp; have been keeping up with scie… https://t.co/3NdyQzpgBt,"@DailyMirror @MirrorAlison : dunno if you saw the @Channel4News special last night &amp; have been keeping up with scientific analyses, but this is serious. Britain doesn't have the infrastructure or support to cope with the catastrophe Johnson has left Britain's doors wide open to.","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Warzoid,Sun Jan 19 23:11:27 +0000 2014,585,False
995,1228619863616180226,Sat Feb 15 09:59:36 +0000 2020,0,0,"More China coronavirus cases, deaths; U.S. urges citizens off ship https://t.co/75fNm0c2rc https://t.co/pMrYDecj4X",,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,Knewz_Currently,Sat May 11 13:24:13 +0000 2013,1383,False
996,1228619867311542272,Sat Feb 15 09:59:37 +0000 2020,0,0,@mmechomski @vivchook @cfhourigan @SBSNews They say read NHS corona virus website for information and call NHS for… https://t.co/ROpfBMQILS,@mmechomski @vivchook @cfhourigan @SBSNews They say read NHS corona virus website for information and call NHS for advice but DO NOT go to surgery or A &amp; E.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,CarolDisaster,Sun Jul 01 11:56:25 +0000 2012,4373,False
997,1228619876849389569,Sat Feb 15 09:59:39 +0000 2020,0,0,Visitor who had ‘cold-like symptoms’ in Hawaii diagnosed with coronavirus in Japan SEE DETAILS AT ==&gt;… https://t.co/HKFaS4AR2i,Visitor who had ‘cold-like symptoms’ in Hawaii diagnosed with coronavirus in Japan SEE DETAILS AT ==&gt; https://t.co/9orX4j6BuU #virus #coronavirus #sars #flu #china #trump #tiktok https://t.co/Js6yaRcelE,"<a href=""http://www.akidthaine.com"" rel=""nofollow"">Clickclickme</a>",,bitcoinconnect,Fri May 27 10:13:30 +0000 2011,992,False
998,1228619879323963392,Sat Feb 15 09:59:40 +0000 2020,0,0,An American in a Locked Down Chinese Town: ‘Everyone Here Is So Bored’ SEE DETAILS AT ==&gt; https://t.co/n8oWlcKo0x… https://t.co/GzDXTkaicU,An American in a Locked Down Chinese Town: ‘Everyone Here Is So Bored’ SEE DETAILS AT ==&gt; https://t.co/n8oWlcKo0x #virus #coronavirus #sars #flu #china #tiktok https://t.co/UkUDdxuQ6a,"<a href=""http://www.akidthaine.com"" rel=""nofollow"">Clickclickme</a>",,bitcoinconnect,Fri May 27 10:13:30 +0000 2011,992,False
999,1228619882566164480,Sat Feb 15 09:59:41 +0000 2020,0,0,The coronavirus crisis is driving a sudden thaw in Canada-China relations | CBC News https://t.co/HsOt2V1U6I,,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>",,Ojibray,Sun Mar 30 00:24:33 +0000 2008,6209,False
1000,1228619887398072320,Sat Feb 15 09:59:42 +0000 2020,0,0,EVERYBODY LIES...,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,WhicketWilliams,Thu May 02 17:24:20 +0000 2019,4014,False
1001,1228619887796457473,Sat Feb 15 09:59:42 +0000 2020,0,0,"@katemcclelland7 @juliaparktracey @Otto_English The effect of measles on the immune system is scary. 
https://t.co/590W1MIq1b",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,snigskitchen,Sat Dec 31 13:40:56 +0000 2011,12094,False
1002,1228619890430480385,Sat Feb 15 09:59:43 +0000 2020,0,0,That's not Africa. Bye,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Ntandoyenkosi_T,Tue May 17 08:10:06 +0000 2011,1442,False
1003,1228619900375195650,Sat Feb 15 09:59:45 +0000 2020,0,0,Facebook and IBM Cancel San Francisco Appearances on Coronavirus Fears  #Facebook  #IBM  #RSAC2020 #coronavirus… https://t.co/2zzNW3NF76,"Facebook and IBM Cancel San Francisco Appearances on Coronavirus Fears  #Facebook  #IBM  #RSAC2020 #coronavirus 

https://t.co/8iaYKe1nHi https://t.co/4xI4vMfjqE","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,CDRInfo_com,Thu Dec 09 15:44:05 +0000 2010,253,False
1004,1228619900631048192,Sat Feb 15 09:59:45 +0000 2020,0,0,Hundreds march in Hong Kong against potential coronavirus quarantine clinics: https://t.co/iIQ6idaiGW -… https://t.co/pgLJFT2d0o,Hundreds march in Hong Kong against potential coronavirus quarantine clinics: https://t.co/iIQ6idaiGW - https://t.co/8iZqfZf2Ha https://t.co/rXuMoTHY3V,"<a href=""http://dennisbenson.net"" rel=""nofollow"">autowordpostpress</a>",,chorleychicken,Sat Dec 26 17:15:45 +0000 2009,288,False
1005,1228619905139912704,Sat Feb 15 09:59:46 +0000 2020,0,0,Coronavirus: US to evacuate citizens from Diamond Princess https://t.co/DY8ASZtOA2 https://t.co/5DzRZ6zx15,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",,MyCityNewsca,Sun Jun 29 04:54:54 +0000 2014,79,False
1006,1228619907312574464,Sat Feb 15 09:59:47 +0000 2020,0,0,"New post (Apple Watch Series 3 (GPS, 38mm) - Silver Aluminium Case with White Sport Band) has been published on Sho… https://t.co/u84ECM4icZ","New post (Apple Watch Series 3 (GPS, 38mm) - Silver Aluminium Case with White Sport Band) has been published on Shop The UIX Network - https://t.co/lXZHW4pPsC","<a href=""http://seket.us/book"" rel=""nofollow"">DR Data</a>",,washingtonpst,Thu Nov 06 02:08:11 +0000 2008,637,False
1007,1228619908067409920,Sat Feb 15 09:59:47 +0000 2020,0,0,@akannampilly The distrust is originated from #CCP who never plans to give autonomy to Hong Kong since it's handove… https://t.co/7f4wwyaJFT,"@akannampilly The distrust is originated from #CCP who never plans to give autonomy to Hong Kong since it's handover.  Where is our promised universal suffrage? How was our CE be ""appointed""? 

Even nowadays, Hong Kong still has to receive thousands of potential coronavirus chinese carriers! https://t.co/MinGsqc3EH","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,JJ45341313,Tue Oct 01 15:23:38 +0000 2019,245,False
1008,1228619913847279617,Sat Feb 15 09:59:48 +0000 2020,0,0,@IsChinar @GlobalTimesBiz did this boar escape virus lab containment?,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,costellodaniel1,Fri Sep 12 10:53:21 +0000 2014,4908,False
1009,1228619914958663681,Sat Feb 15 09:59:49 +0000 2020,0,0,"In Singapore, are you truly doing good / expressing kindness / volunteering in the community - especially during cr… https://t.co/VZ1UevES4p","In Singapore, are you truly doing good / expressing kindness / volunteering in the community - especially during crises (#COVID19, for example) - if it’s not on social media or featured on a news site?","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,guanyinmiao,Sat May 02 05:01:48 +0000 2009,1258,False
1010,1228619915155902464,Sat Feb 15 09:59:49 +0000 2020,0,0,What an idiot!,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Nicole52832411,Tue Oct 15 18:21:09 +0000 2019,747,False
1011,1228619914191265792,Sat Feb 15 09:59:48 +0000 2020,0,0,"We’re preparing with Paras, Skilled Medics &amp; Doctors to deal with a Covid 19 outbreak on locations this year. We do… https://t.co/Kn6UILHR04","We’re preparing with Paras, Skilled Medics &amp; Doctors to deal with a Covid 19 outbreak on locations this year. We don’t belittle competition but those who rely on a van, FirstAid box, few ropes, &amp; SCBA.Seriously rethink your reliance on NHS ambulance provision to help quickly https://t.co/cKGbBhIWtn","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,MedRescue,Thu Jan 31 12:33:42 +0000 2013,483,False
1012,1228619915692826624,Sat Feb 15 09:59:49 +0000 2020,0,0,@supercatmy @Schuldensuehner It is worth looking at the overarching view of the secular trend. Monetary and fiscal… https://t.co/ONhH5HQRNJ,@supercatmy @Schuldensuehner It is worth looking at the overarching view of the secular trend. Monetary and fiscal support will continue to support equity markets. The medium-term trend remains positive. Corona virus is a short-term unsustainable event. Observe the relevant signals and ignore the noise https://t.co/qZEM9Bm6W5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,ARCDEPOT,Sat Oct 05 12:25:53 +0000 2019,57,False
1013,1228619920881192960,Sat Feb 15 09:59:50 +0000 2020,0,0,They’re going to infect them &amp; bring them back here. I wanna say I’m outta here buttttttt where ima go 😭😭😭😭smh,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,sensitivesavv,Wed Aug 15 02:53:03 +0000 2012,673,False
1014,1228619932604067841,Sat Feb 15 09:59:53 +0000 2020,0,0,Take a drop of blood for 15 minutes to produce the test results! Zhong Nanshan guides the development of new corona… https://t.co/CaoWJMxA8n,"Take a drop of blood for 15 minutes to produce the test results! Zhong Nanshan guides the development of new coronavirus kit
https://t.co/D6C4lCmLlU","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,NERONECLAVDIVS,Mon Jul 30 12:01:22 +0000 2018,126,False
1015,1228619932948213765,Sat Feb 15 09:59:53 +0000 2020,0,0,"More China coronavirus cases, deaths; U.S. urges citizens off ship https://t.co/E4zVR9KnRd https://t.co/HSkYtYdWms",,"<a href=""https://rouut.com"" rel=""nofollow"">Rouut</a>",,rouut,Wed Mar 18 16:54:45 +0000 2009,1125,False
1016,1228619942175571973,Sat Feb 15 09:59:55 +0000 2020,0,0,"A total of 17 African countries, including Nigeria, have confirmed having facilities where the disease can be detec… https://t.co/hvkv1q8RA9","A total of 17 African countries, including Nigeria, have confirmed having facilities where the disease can be detected.

Read more: https://t.co/qJR0IwGRLC","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,daily_trust,Thu Aug 27 11:58:58 +0000 2009,1041758,True
1017,1228619943748526081,Sat Feb 15 09:59:55 +0000 2020,0,0,@realDonaldTrump Check your eyes. Eyewitnesses like a virus or camera lense in your eyes. As I say that mine crampe… https://t.co/pe7x5OHMpM,"@realDonaldTrump Check your eyes. Eyewitnesses like a virus or camera lense in your eyes. As I say that mine cramped. Believe Me! Mine is subject to the right yet it floats. Have I Lied?
#WSHH #WorldPremier #90sEra Maybe...","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,LucciLuchi,Wed Feb 20 03:36:47 +0000 2013,26,False
1018,1228619946881667073,Sat Feb 15 09:59:56 +0000 2020,0,0,Visitor who had ‘cold-like symptoms’ in Hawaii diagnosed with coronavirus in Japan SEE DETAILS AT ==&gt;… https://t.co/MV3jnYcwES,Visitor who had ‘cold-like symptoms’ in Hawaii diagnosed with coronavirus in Japan SEE DETAILS AT ==&gt; https://t.co/9orX4j6BuU #virus #coronavirus #sars #flu #deathtoll #china #trump #tiktok https://t.co/X4BAit7qmf,"<a href=""http://www.akidthaine.com"" rel=""nofollow"">Clickclickme</a>",,bitcoinconnect,Fri May 27 10:13:30 +0000 2011,992,False
1019,1228619947137474561,Sat Feb 15 09:59:56 +0000 2020,0,0,Definitely one of my first thoughts already. We will be washing our money at home .,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,warrick_avenue,Sun Nov 16 02:59:16 +0000 2014,134,False
1020,1228619948542423040,Sat Feb 15 09:59:57 +0000 2020,0,0,Japanese man who visited Hawaii confirmed with coronavirus https://t.co/xETbMgcB2h,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,hasegaw,Sat May 12 01:45:25 +0000 2007,5728,False
1021,1228619949641388035,Sat Feb 15 09:59:57 +0000 2020,0,0,COREY NIM’S EVENT MUST SUPPORT!!! 🥺,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,sunkissed_DK,Thu Aug 02 11:16:16 +0000 2018,561,False
1022,1228619952120324101,Sat Feb 15 09:59:57 +0000 2020,0,0,Wtaf. Watch this and weep for our democracy. This is our new Attorney General refusing to give details of the membe… https://t.co/v8cVQGZxBU,Wtaf. Watch this and weep for our democracy. This is our new Attorney General refusing to give details of the members of the cabalistic ERG despite the group being funded by us the public.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,jondasilva,Thu Apr 16 19:11:40 +0000 2009,2622,False
1023,1228619955123286017,Sat Feb 15 09:59:58 +0000 2020,0,0,"The world will be better just with LOVE in your heart, minus the hugs &amp; handshakes #coronavirus #coronavirusindia https://t.co/XKD3f8hNqB",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,imVertica,Sat Oct 03 07:05:07 +0000 2009,397,False
1024,1228619959141568512,Sat Feb 15 09:59:59 +0000 2020,0,0,Good news for me and the baby From Discover on Google https://t.co/tdYok1wWr2,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,peoplesbutler,Tue Sep 27 08:33:39 +0000 2016,660,False
1025,1228619945707266048,Sat Feb 15 09:59:56 +0000 2020,0,0,Fifth person tests positive in B.C. for new coronavirus after return from China https://t.co/aeIQEU7TCv,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,RichardGEarl,Tue Nov 18 11:33:39 +0000 2008,12726,False
1026,1228619961268043777,Sat Feb 15 10:00:00 +0000 2020,0,0,@Missyum___ Because Corona virus is now in Egypt and Nigerians are not even preventing those from China from entering the country,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,chinuju_george,Fri Oct 11 00:43:29 +0000 2013,1573,False
1027,1228619962165710849,Sat Feb 15 10:00:00 +0000 2020,0,0,China reports major drop in new virus cases; 143 new deaths https://t.co/xf8mAa0AV5,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,KTULNews,Tue Jun 17 12:43:15 +0000 2008,88223,True
1028,1228619962547343360,Sat Feb 15 10:00:00 +0000 2020,0,0,"SA virus death is a hoax

Private hospital group Mediclinic Southern Africa has debunked a tweet claiming a man die… https://t.co/8w4Obfqjop","SA virus death is a hoax

Private hospital group Mediclinic Southern Africa has debunked a tweet claiming a man died of the Coronavirus at one of its hospitals.
https://t.co/if2JRIJ2Pn","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,DailyVoiceSA,Mon Oct 29 14:26:18 +0000 2012,8414,False
1029,1228619962102599680,Sat Feb 15 10:00:00 +0000 2020,0,0,"INTERNATIONAL NEWS: 

China virus death toll surges past 1,500, new cases fall

The death toll from China’s new cor… https://t.co/VqbZZxc1xl","INTERNATIONAL NEWS: 

China virus death toll surges past 1,500, new cases fall

The death toll from China’s new coronavirus epidemic jumped past 1,500 on Saturday but new infections fell following a mid-week surge. Read more&gt; https://t.co/T6NnD7QTyk https://t.co/WYEPlg6QBy","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,RekordNewspaper,Tue Nov 10 07:19:12 +0000 2009,20994,True
1030,1228619962438144000,Sat Feb 15 10:00:00 +0000 2020,0,0,The UK is extremely well prepared for any potential outbreak of an infectious disease – we are one of the first cou… https://t.co/X1wnFSG70L,"The UK is extremely well prepared for any potential outbreak of an infectious disease – we are one of the first countries in the world to have developed a test for the new virus.
Follow this link for the latest updates: https://t.co/yeERX0axie https://t.co/nPxlCT8lo4","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,NEAmbulance,Wed Jun 24 10:26:58 +0000 2009,15161,True
1031,1228619962404802560,Sat Feb 15 10:00:00 +0000 2020,0,0,"It’s difficult to tell what will happen with the spread of the coronavirus, but we can certainly understand what th… https://t.co/tISjUxozD6","It’s difficult to tell what will happen with the spread of the coronavirus, but we can certainly understand what the virus is telling us in terms of how we deal with disruptions. https://t.co/CXhIaE5hVm

#sap4good","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,sap4good,Thu Feb 12 07:07:14 +0000 2009,19465,True
1032,1228619963067334656,Sat Feb 15 10:00:00 +0000 2020,0,0,"Hawaii, the US Pacific island state closest to the origin of the coronavirus outbreak, has seen no infections docum… https://t.co/BaE1t8Grdx","Hawaii, the US Pacific island state closest to the origin of the coronavirus outbreak, has seen no infections documented on its soil.
https://t.co/chqywtZgd6","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,ANCALERTS,Thu Jun 04 21:26:24 +0000 2009,4828291,True
1033,1228619963226869762,Sat Feb 15 10:00:00 +0000 2020,0,0,"China virus threatens to further dampen Gulf economies
https://t.co/3zfOLeQnvV #Iraq",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,IraqDaily,Thu Jun 10 05:00:14 +0000 2010,5780,False
1034,1228619962807390208,Sat Feb 15 10:00:00 +0000 2020,0,0,"“This is certainly up there amongst them”

On today’s #Daily with @DermotMurnaghan @chesh compares #China’s… https://t.co/pZrLIsyPv0","“This is certainly up there amongst them”

On today’s #Daily with @DermotMurnaghan @chesh compares #China’s #COVID19 #coronavirus crisis to others the world has faced previously

🎧Listen in full here: https://t.co/oxKCs46Qwg https://t.co/P5AI5YDzmq","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,SkyNews,Thu Jul 19 14:42:53 +0000 2007,5461966,True
1035,1228619963361091586,Sat Feb 15 10:00:00 +0000 2020,0,0,"In our latest episode, @PennySarchet brings you the latest on the Wuhan #coronavirus, now named covid-19.

Just whe… https://t.co/n1cvHtDhtR","In our latest episode, @PennySarchet brings you the latest on the Wuhan #coronavirus, now named covid-19.

Just when we thought we were seeing a decline in the number of cases, there has been a sharp uptick in reported deaths.

🎧 Listen: https://t.co/UXhu6GSXNU https://t.co/aGGE8foLcr","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,NewScientistPod,Tue Jan 14 14:08:49 +0000 2020,426,False
1036,1228619948282519552,Sat Feb 15 09:59:56 +0000 2020,0,0,"@euronews So, the German epidemiologists have found that the #coronavirus lives on the surface of metal, plastic or… https://t.co/OFUMRCaCFb","@euronews So, the German epidemiologists have found that the #coronavirus lives on the surface of metal, plastic or paper up to 9 days... #covid19","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,vasiliypk,Mon Feb 09 10:02:07 +0000 2015,1001,False
1037,1228619964568915968,Sat Feb 15 10:00:00 +0000 2020,0,0,"Special report: It's been impossible to avoid the headlines but how bad could the #COVID19 outbreak really get?

Wa… https://t.co/pmfuRida97","Special report: It's been impossible to avoid the headlines but how bad could the #COVID19 outbreak really get?

Watch the full episode on YouTube now 👉 https://t.co/pcQp6304AG https://t.co/y0w8gkWHcS","<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,SkyNews,Thu Jul 19 14:42:53 +0000 2007,5462010,True
1038,1228619965068185600,Sat Feb 15 10:00:00 +0000 2020,0,0,"This is every bit as bad as ""traditional Chinese medicine"". Except, in this country, you can serve time for fraud.",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,altNOAA,Wed Jan 25 05:25:25 +0000 2017,170924,False
1039,1228619965298700289,Sat Feb 15 10:00:01 +0000 2020,0,0,"Hawaii, the US Pacific island state closest to the origin of the coronavirus outbreak, has seen no infections docum… https://t.co/TBxxdq7rfm","Hawaii, the US Pacific island state closest to the origin of the coronavirus outbreak, has seen no infections documented on its soil.
https://t.co/oRgakKjxa0","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,ABSCBNNews,Sat Aug 16 10:09:33 +0000 2008,6650518,True
1040,1228619965592301569,Sat Feb 15 10:00:01 +0000 2020,0,0,"Practical information and facts on #coronavirus can be found on the NHS website here:
https://t.co/J9rr8OBDx1

The… https://t.co/KwYFYf80zn","Practical information and facts on #coronavirus can be found on the NHS website here:
https://t.co/J9rr8OBDx1

The government will also be posting daily updates on their website here:
https://t.co/Ps3iDNiIjI https://t.co/bwFvqHxmvX","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,sct_livingwell,Tue May 26 09:55:54 +0000 2015,362,False
